# HELP confluent_kafka_server_request_bytes The delta count of total request bytes from the specified request types sent over the network. Each sample is the number of bytes sent since the previous data point. The count is sampled every 60 seconds.
# TYPE confluent_kafka_server_request_bytes gauge
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="LOYALTY_PLUS_DETECTION",} 5443.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="MAAS_PARTNER_EVENT_NOTIFICATIONS",} 369090.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="MDMEMSPROFILES",} 7.2381742E7 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="MDMPROFILES",} 1057837.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="MGOCouchbase",} 689815.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="MGO_NOTIFICATIONS",} 79808.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="MGO_PWMB_NOTIFICATIONS",} 0.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="MISSINGPLUSPROFILES",} 286.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="NON_TRAN_NOTIFICATION_EVENTS",} 548186.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="NOTIFICATIONSERVICINGALERTS",} 3677835.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="ORMBCOMMISSIONS",} 608263.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="PartnerNotificationEvents",} 1029.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="SAS-SAS_STORE-changelog",} 1.9074291E7 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="SCREENINGCOMPLETE",} 551176.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="SCREENINGREQUEST",} 6907656.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="SCREENINGRESPONSE",} 4283178.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="SF_CAREBOT_EVENTS",} 0.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="ScreeningValidation-Reactor-Service-REACTOR_STREAM_STORE-changelog",} 1013055.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="TRAN_COMMITTED_ALERTS",} 989855.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="TRAN_COMMITTED_EVENTS",} 5921286.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="TRAN_EVENT_STATUS",} 730004.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="connect-configs",} 0.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="connect-offsets",} 312415.0 1695319020000
# HELP confluent_kafka_server_sent_bytes The delta count of bytes of the customer's data sent over the network. Each sample is the number of bytes sent since the previous data point. The count is sampled every 60 seconds.
# TYPE confluent_kafka_server_sent_bytes gauge
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="Alert-Ingestion-Service-AIS_STORE-changelog",} 31171.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="BASE_COMMITTED_EVENTS",} 561489.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="BASE_EVENT_STATUS",} 51122.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="COINME_CALLBACK",} 0.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="COMMITTED_TRAN_NOTIFICATION_EVENTS",} 218963.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="COMPLIANCE_AUDIT_REQUEST",} 5036279.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="CONSUMERNOTIFICATIONS",} 10448.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="CRYPTO_TRANSACTION_COMMENT",} 0.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="CouchbaseIDS",} 462875.0 1695319020000
